groupId,artifactId
com.github.airlift,testing-postgresql-server
org.apache.flink,flink-csv
org.wso2.is,org.wso2.identity.integration.common.utils
io.quarkus,quarkus-google-cloud-functions
de.tudarmstadt.ukp.inception.app,inception-export
org.gridkit.lab,telecontrol-ssh
org.wildfly.security,wildfly-elytron-sasl-digest
org.osgi,org.osgi.service.http
gg.jte,jte
com.kakawait,cas-security-spring-boot-autoconfigure
org.netbeans.api,org-netbeans-modules-lexer
org.webjars.bowergithub.twbs,bootstrap
com.qiniu,qiniu-java-sdk
org.sejda,sambox
io.debezium,debezium-server-nats-streaming
org.terrier,terrier-rest-client
org.glassfish.fighterfish,osgi-ee-resources
io.quarkus,quarkus-artemis-jms-deployment
org.jvnet.hudson.main,maven-plugin
com.jolbox,bonecp
com.webank.wedatasphere.dss,dss-orchestrator-core
io.hawt,hawtio-base
io.cattle,cattle-iaas-service-discovery-server
org.apache.servicecomb.demo,crossapp-server
org.apache.tika,tika-parser-audiovideo-module
org.kohsuke,access-modifier-annotation
org.apache.cloudstack,cloud-engine-storage-volume
org.apache.accumulo,accumulo-iterator-test-harness
io.micronaut.spring,micronaut-spring-context
at.favre.lib,bytes
org.camunda.bpm.extension,camunda-bpm-mockito
org.yardstickframework,yardstick
edu.washington.cs.knowitall,openregex
io.prestosql,presto-main
org.apache.camel.quarkus,camel-quarkus-file-deployment
org.eclipse.microprofile.rest.client,microprofile-rest-client-api
org.bytedeco,tesseract
com.azure.resourcemanager,azure-resourcemanager-redis
org.eclipse.leshan,leshan-client-cf
org.cloudifysource,dsl
org.hibernate,hibernate-search
cn.hutool,hutool-log
io.activej,activej-aggregation
org.jboss.ejb3,jboss-ejb3-security
org.openrdf.sesame,sesame-repository-sail
org.unidal.framework,eunit-testfwk
e.mirkosertic.bytecoder,bytecoder.api
com.qcadoo.mes,mes-plugins-deviation-causes-reporting
org.apache.lucene,lucene-core
nl.surfnet.apis,apis-surfconext-authn
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.gateway
org.apache.aries.jndi,org.apache.aries.jndi.legacy.support
org.wso2.carbon.identity.event.handler.notification,org.wso2.carbon.email.mgt.feature
com.asakusafw,asakusa-dsl-vocabulary
org.apache.httpcomponents,httpcore-osgi
org.wso2.carbon.commons,org.wso2.carbon.ndatasource.stub
org.mrgeo,mrgeo-mapalgebra-costdistance
com.hortonworks.registries,registry-common
org.surfnet.coin,coin-api-client
org.glassfish.main.loadbalancer,load-balancer-admin
org.glassfish.main.resources,javamail-connector
com.oracle.kv,kvclient_3.0.5
org.apache.brooklyn,brooklyn-jmxmp-agent
org.apache.shenyu,shenyu-bootstrap
it.unibz.inf.ontop,ontop-mapping-sql
org.mayocat.shop,mayocat-shop-payment-internal
com.alibaba.arthas,arthas-repackage-logger
eu.europa.ec.joinup.sd-dss,dss-validation-dto
com.google.cloud.tools,dependencies
mockobjects,mockobjects-j1.4-j2ee1.3
org.sonarsource.java,java-checks-testkit
com.baidu.hugegraph,hugegraph-rocksdb
io.quarkus,quarkus-jdbc-derby
org.apache.camel,camel-core-starter
org.apache.storm,storm-mongodb
org.apache.myfaces.core,myfaces-api
org.apache.pdfbox,preflight
org.apache.karaf.examples,karaf-websocket-example
io.zipkin.reporter2,zipkin-reporter-brave
com.taobao.arthas,arthas-core
org.eclipse.lsp4j,org.eclipse.lsp4j.generator
org.kordamp.ikonli,ikonli-runestroicons-pack
org.apache.aries.jmx,org.apache.aries.jmx.api
org.wso2.carbon.identity.user.api,org.wso2.carbon.identity.api.user.challenge.common
org.zalando,riptide-idempotency
com.nukkitx.fastutil,fastutil-int-byte-maps
fr.opensagres.xdocreport,fr.opensagres.xdocreport.converter.fop
org.apache.shenyu,shenyu-spring-boot-starter-plugin-sentinel
com.egzosn,pay-java-ali
org.openhab.addons.bundles,org.openhab.binding.iammeter
io.smallrye.reactive,smallrye-reactive-converter-reactor
com.thinkbiganalytics.kylo.plugins,kylo-ranger-rest-client
org.glassfish.main.core,glassfish
io.trino,trino-plugin-toolkit
io.zipkin.brave,brave-spring-resttemplate-interceptors
com.navercorp.volleyextensions,volleyer
net.kyori,adventure-text-minimessage
org.apache.camel,camel-spring-boot-starter
fr.pilato.elasticsearch,elasticsearch-beyonder
org.apache.activemq,activemq-client
com.github.NekoSunflower,OneDriveJavaSDK
co.libly,resource-loader
com.addthis,maljson
us.abstracta.jmeter,jmeter-java-dsl
org.apache.groovy,groovy-json
org.eclipse.rdf4j,rdf4j-queryresultio-sparqlxml
org.apache.linkis,linkis-storage-script-dev-server
org.xwiki.platform,xwiki-platform-rendering-configuration-default
org.apache.camel.quarkus,camel-quarkus-xmlsecurity
org.apache.tomee,openejb-webservices
org.quickfixj,quickfixj-examples-ordermatch
com.bea.sipservlet.tck,concurrent
io.hops,hadoop-archive-logs
org.mrgeo,mrgeo-dataprovider-mbvectortiles
org.meteothink,meteoinfo-ndarray
cn.stylefeng.roses,monitor-spring-boot-starter
org.apache.cloudstack,cloud-engine-storage-configdrive
io.prometheus.jmx,collector
org.springframework.boot,spring-boot-gradle-plugin
org.bytedeco,ale-platform
org.graphfoundation.ongdb,ongdb-enterprise-kernel
org.nuxeo.ecm.platform,nuxeo-platform-spreadsheet-core
org.infinispan,infinispan-marshaller-kryo
com.flextrade.jfixture,jfixture
org.apache.brooklyn,brooklyn-software-base
fish.payara.server.internal.connectors,work-management
com.taobao.arthas,arthas-tunnel-common
org.apache.syncope.common.idm,syncope-common-idm-lib
io.quarkus,quarkus-hibernate-orm-deployment
com.thinkbiganalytics.kylo.integrations,kylo-spark-interpreter-app
com.quant,qt-common
javax.sdp,nist-sdp
org.geowebcache,gwc-kml
org.apache.aries.tx-control,tx-control-service-xa
com.twitter.heron,heron-storm
com.igormaznitsa,mind-map-swing-panel
de.tudarmstadt.ukp.inception.app,inception-imls-external
io.quarkus,quarkus-funqy-server-common-deployment
org.pentaho.di.plugins,core-ui
org.jboss.aerogear.unifiedpush,unifiedpush-service
io.smallrye,smallrye-fault-tolerance-vertx
com.thinkbiganalytics.kylo.plugins,kylo-spark-livy-server
org.osgi.enroute.examples.microservice,rest-service
com.consol.citrus,citrus-groovy
org.eclipse.platform,org.eclipse.equinox.event
eu.europa.ec.joinup.sd-dss,dss-simple-report-jaxb
org.eclipse.platform,org.eclipse.core.resources
org.springframework.cloud,spring-cloud-starter-gateway
org.lenskit,lenskit-core
org.apache.tika,tika-langdetect-opennlp
org.osgl,osgl-tool
org.xwiki.platform,xwiki-platform-tree-api
asm,asm-tree
org.xeustechnologies,jcl-web
com.github.dapeng-soa,dapeng-message-kafka
biz.aQute,bndlib
org.jvnet.hudson,netx
io.netty,netty-tcnative-classes
com.fnproject.fn,flow-testing
org.jibx,jibx-run
site.ycsb,infinispan-binding
org.xwiki.platform,xwiki-platform-mentions-test-pageobjects
org.mrgeo,mrgeo-services-tms
fish.payara.server.internal.batch,payara-jbatch
org.geoserver,gs-main
org.thingsboard.common,stats
org.codice.ddf,activities
com.consol.citrus,citrus-spring-integration
it.unibz.inf.ontop,ontop-test
org.webjars,bootstrap-select
javax.script,js-engine
com.dumptruckman.minecraft,JsonConfiguration
com.mycollab,mycollab-scheduler-community
us.myles,viaversion
cc.mrbird,febs-common-core
ddf.platform.error,platform-error-api
io.gatling,gatling-commons
io.ktor,ktor-client-core
org.apache.flink,flink-connector-elasticsearch5_2.11
com.vaadin,vaadin-avatar-flow
org.sonatype.nexus,nexus-test-common
ddf.catalog.plugin,catalog-plugin-checksum
org.apache.dubbo,dubbo-samples-merge-api
org.ocpsoft.rewrite,rewrite-integration-faces
org.apache.cloudstack,cloud-plugin-acl-dynamic-role-based
org.pentaho.di.plugins,pentaho-googledrive-vfs-core
com.github.fangjinuo.sqlhelper,sqlhelper-common
org.kie.kogito,kogito-serverless-workflow-utils
org.jogamp.jogl,jogl-all-natives-windows-i586
io.helidon.bundles,helidon-bundles-webserver
io.strimzi,kafka-oauth-client
org.wso2.carbon.identity.local.auth.requestpath.oauth,org.wso2.carbon.identity.application.authenticator.requestpath.oauth.server.feature
org.apache.shenyu,shenyu-examples-motan-api
com.ruoyi,ruoyi-common-core
com.stoyanr,evictor
org.xwiki.platform,xwiki-platform-linkchecker-test-pageobjects
com.twilio.sdk,twilio
org.axonframework,axon-micrometer
org.apache.jackrabbit,oak-segment-tar
io.trino,trino-jdbc
ddf.security.servlet,security-servlet-logout-endpoint
com.sun.hotspot.igv,ControlFlow
org.eclipse.persistence,org.eclipse.persistence.sdo
org.openoffice,ridl
com.alibaba.cloud,spring-cloud-starter-bus-rocketmq
com.github.jsurfer,jsurfer-jackson
net.sf.jasperreports,jasperreports
org.wso2.carbon.identity.governance,org.wso2.carbon.identity.multi.attribute.login.service.server.feature
org.openecard,bctls-jdk15on
org.easytesting,fest-assert
org.nuxeo.ecm.platform,nuxeo-admin-center-core
cn.black-shop,black-shop-common-core
org.glassfish.tyrus.ext,tyrus-monitoring-jmx
org.mortbay.jetty,jsp-2.1
com.oracle.oci.sdk,oci-java-sdk-dataintegration
com.netflix.astyanax,astyanax-recipes
org.bytedeco,flycapture
io.quarkus,quarkus-infinispan-client
io.thorntail,microprofile-health
org.eclipse.rdf4j,rdf4j-sparqlbuilder
org.exbin.bined,bined-core
org.tanaguru,tanaguru-rgaa3.0
org.robotframework.ide,org.robotframework.ide.core-functions
com.typesafe.akka,akka-stream-experimental_2.11
org.openecard.bindings,http
org.apache.directory.server,apacheds-protocol-dns
org.greenrobot,eventbus
com.jslsolucoes,nginx-admin-agent-configuration
com.facebook.presto,presto-thrift-testing-udf-server
com.aayushatharva.brotli4j,native-linux-x86_64
org.infinispan,infinispan-cachestore-jdbc
io.mycat,config
com.mycollab,mycollab-server-runner
org.apache.archiva,archiva-repository-api
org.opencastproject,opencast-termination-state-api
de.thetaphi,forbiddenapis
org.opencastproject,opencast-workflow-service-api
org.apache,commcoll32
com.netty.rpc,netty-rpc-server
com.jdon,jdon-struts1x
org.apache.geronimo.specs,geronimo-j2ee_1.4_spec
com.github.martinpaljak,apdu4j-core
com.oracle.oci.sdk,oci-java-sdk-core
com.codenvy.plugin,codenvy-plugin-microsoft-oauth2
org.apache.geronimo.specs,geronimo-ejb_3.0_spec
eu.europa.ec.joinup.sd-dss,dss-certificate-validation-rest-client
org.sonarsource.sonarqube,sonar-core
org.glassfish.jersey.containers,jersey-container-servlet
org.apereo.cas,cas-server-core-audit
io.zipkin.brave,brave-instrumentation-dubbo-rpc
org.wicketstuff.foundation,wicket-foundation-core
com.qubole.rubix,assembly
com.thinkaurelius.titan,titan-cassandra
ru.yandex.qatools.allure,allure-commandline
org.arquillian.cube,arquillian-cube-requirement-spi
io.atlasmap,atlas-service
org.gephi,core-library-wrapper
org.flowable,flowable-app-engine-api
org.apache.knox,gateway-test-utils
org.apache.pig,pig
org.jboss.windup.maven,nexus-indexer-data
org.jboss.jdeparser,jdeparser
com.vmware.admiral,admiral-tiller-client-microbean
org.apache.ivy,ivy
net.alchim31,metrics-influxdb
com.fasterxml.jackson.module,jackson-module-paranamer
org.bytedeco,leptonica-platform
com.github.seeseemelk,MockBukkit
com.sencha.gxt,gxt-theme-neptune
org.eclipse.jetty,jetty-jsp-2.1
com.codingapi.txlcn,txlcn-p6spy
org.wicketstuff,wicketstuff-tinymce4
org.wicketstuff,wicketstuff-tinymce3
org.glassfish.gmbal,gmbal-api-only
io.zipkin.reporter2,zipkin-sender-kafka11
org.restcomm.media.core,media-core-scheduler
gov.nsa.datawave.microservice,metadata-utils
org.apache.maven.plugin-testing,maven-plugin-testing-harness
org.talend.esb.examples.locator,locator-demo-common
org.nuxeo.ecm.platform,nuxeo-platform-rendering
systems.manifold,manifold-image
com.github.waffle,waffle-jna
wsattacker.library,SoapHttpClient
org.apache.shenyu,shenyu-spring-boot-starter-plugin-dubbo-common
org.blueobelisk,cmlxom
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.identity.governance.v1
com.thinkbiganalytics.kylo.plugins,kylo-sentry-client
org.apache.camel.quarkus,camel-quarkus-netty
org.apache.cloudstack,cloud-plugin-dedicated-resources
org.noear,sa-token-solon-plugin
io.quarkus,quarkus-reactive-db2-client
org.zalando,opentracing-flowid-httpclient
org.tanaguru,tanaguru-consolidator
com.amazonaws,aws-kinesisanalytics-runtime
io.quarkus,quarkus-test-openshift-client
com.arakelian,docker-junit-rule
io.quarkus,quarkus-spring-data-jpa-deployment
org.apache.plc4x,plc4j-transport-pcap-shared
org.apache.camel.quarkus,camel-quarkus-atlasmap
com.microsoft.azure,azure-client-authentication
com.github.sabomichal,liquibase-mssql
com.owlike,genson
dk.brics,automaton
org.wso2.carbon,org.wso2.carbon.analytics.hive.stub
org.xwiki.platform,xwiki-platform-display-api
org.mrgeo,mrgeo-cmd-cleancache
com.netflix.astyanax,astyanax-cassandra
eu.europa.ec.joinup.sd-dss,dss-simple-certificate-report-jaxb
org.knowm.xchart,xchart
org.apache.solr,solr-lucene-core
at.favre.lib,bcrypt
org.metawidget.modules.gwt,metawidget-extgwt
org.xwiki.platform,xwiki-platform-rest-api
org.nanohttpd,nanohttpd
it.geosolutions.imageio-ext,imageio-ext-cog-rangereader-gs
gov.nsa.datawave.webservices,datawave-ws-common
com.woorea,cinder-model
streamflow,streamflow-engine
org.mybatis.spring.boot,mybatis-spring-boot-starter
org.apache.camel.quarkus,camel-quarkus-jms-deployment
com.willwinder.universalgcodesender,ugs-cli
org.apache.storm,storm-clojure-test
org.fluentlenium.it,junit-jupiter-common
org.openhab.addons.bundles,org.openhab.binding.sensibo
org.primesoft.blockshub,BlockHub
edu.isi,import-database
de.learnlib,learnlib-counterexamples
org.nuxeo.ecm.platform,nuxeo-platform-login
com.github.bsideup.jabel,jabel-javac-plugin
group.idealworld.dew.devops.it,todo-common
io.quarkus,quarkus-resteasy-jaxb-deployment
com.github.danielflower.mavenplugins.testprojects.nested,server-module-a
com.github.danielflower.mavenplugins.testprojects.nested,server-module-b
io.awspring.cloud,spring-cloud-aws-ses
org.apache.httpcomponents,httpclient
org.camunda.bpm.dmn,camunda-engine-feel-api
org.mage,mage-client
io.smallrye.reactive,smallrye-reactive-messaging-kafka-api
org.talend.esb.examples.library-service,library-service
org.webjars.npm,coreui__coreui
org.codefx.j9ms.monitor,utils
io.cattle,cattle-framework-engine
org.eclipse.persistence,org.eclipse.persistence.oracle
org.glassfish.main.deployment,sun-as-jsr88-dm
com.oracle.coherence.ce,coherence-helidon-client
org.jboss.weld.servlet,weld-servlet-core
org.apache.camel.quarkus,camel-quarkus-jolt
org.example,cp-oc-infrastructure
org.openecard.gui,about
org.eclipse.jetty,jetty-annotations
com.coreos,jetcd-core
org.tanaguru,tanaguru-rgaa2.2
org.openimaj,core-video
org.apache.archiva.maven,archiva-maven-repository
org.apache.wss4j,wss4j-bindings
com.adobe.cq,core.wcm.components.core
org.jvnet.hudson.main,hudson-war
com.thinkbiganalytics.kylo,kylo-precondition-api
org.exoplatform.gatein.portal,exo.portal.component.web.resources
com.qcadoo.mes,mes-plugins-orders
com.indeed,util-varexport
org.forgerock.ce.openam,openam-auth-windowsdesktopsso
org.apache.linkis,linkis-entrance
org.jodd,jodd-core
org.openhab.addons.bundles,org.openhab.binding.radiothermostat
com.graphql-java-kickstart,graphql-spring-boot-starter-test
org.apache.plc4x,plc4x-protocols-profinet
com.eatthepath,pushy
me.lucko,textlegacy
ddf.mime.core,mime-core-configurableresolver
de.adorsys.psd2,consent-aspsp-api
edu.isi,commands-publish-alignment-openrdf
com.github.lalithsuresh,rapid
org.apereo.cas,cas-server-support-syncope-authentication
org.openscience.cdk,cdk-fingerprint
de.tudarmstadt.ukp.inception.app,inception-log
com.google.flogger,flogger-slf4j-backend
org.apache.servicecomb,tracing-zipkin
de.learnlib,learnlib-datastructure-dt
io.cucumber,tag-expressions
org.apache.aries.jmx,org.apache.aries.jmx.whiteboard
org.neo4j,neo4j-collections
io.swagger,swagger-servlet
io.quarkus,quarkus-spring-boot-properties
com.espertech,esper-compiler
com.amazon.redshift,redshift-jdbc41
com.amazon.redshift,redshift-jdbc42
org.wildfly,wildfly-weld
com.cxytiandi,kitty-servicecall-feign
org.linlinjava,litemall-core
org.bytesoft.bytetcc.sample,dubbo-sample-api-0.5.x
org.springframework.cloud,spring-cloud-deployer-local
org.noear,semaphore-solon-plugin
org.forgerock.openam,openam-auth-fr-oath
org.apache.shenyu,shenyu-agent-plugin-tracing-opentelemetry
org.wso2.identity.apps,org.wso2.identity.apps.recovery.portal.server.feature
io.joyrpc,joyrpc-expression-jexl
com.github.saleson.fm-dynamic-compiler,fm-dynamic-compiler-core
nl.basjes.parse.httpdlog,httpdlog-inputformat
org.securegraph,securegraph-elasticsearch
com.crossoverJie,SSM-HTTP-PROVIDER
org.xwiki.platform,xwiki-platform-url-scheme-standard
io.quarkus,quarkus-devtools-utilities
io.smallrye,smallrye-metrics-api
uk.ac.bbsrc.tgac.miso,core
io.dekorate,dekorate-core
top.tangyh.basic,lamp-uid
com.codenvy.plugin,codenvy-plugin-bitbucket-oauth
de.keyle,mypet
org.sonatype.nexus,nexus-task-logging
io.quarkus,quarkus-devservices-db2
com.microsoft.azure,azure-mgmt-storage
com.google.errorprone,error_prone_annotation
com.nukkitx.fastutil,fastutil-int-int-maps
io.cattle,cattle-docker-machine
org.opencastproject,opencast-videoeditor-api
org.wso2.msf4j,msf4j-core
org.apache.camel.quarkus,camel-quarkus-zip-deflater-deployment
org.nuxeo.ecm.platform,nuxeo-platform-signature-web
com.sun.jersey.jersey-test-framework,jersey-test-framework-grizzly
io.cattle,cattle-activity-log
io.zipkin.reporter2,zipkin-sender-kafka08
org.forgerock.ce.openam,openam-clientsdk
com.alibaba.middleware,termd-core
ru.r2cloud,rotctrldClient
com.force.api,force-wsc
org.apache.deltaspike.modules,deltaspike-jsf-module-api
org.apache.camel.quarkus,camel-quarkus-flink-deployment
com.qiniu,sdk
org.kie.kogito,kogito-addons-quarkus-tracing-decision
ro.isdc.wro4j,wro4j-core
com.linkedin.bobo,bobo-browse
org.apache.cloudstack,cloud-mom-kafka
org.flowable,flowable-spring-boot-starter-basic
com.thinkbiganalytics.kylo,kylo-search-api
com.github.ICIJ,CoreNLP
com.graphaware.neo4j,common
org.apache.edgent.android,edgent-providers-iot
org.glassfish.grizzly,grizzly-core
com.picocontainer.web,picocontainer-web-remoting
org.apache.samza,samza-core_2.11
cn.org.easysite,easy-spring-boot-starter-data-jpa
io.quarkus,quarkus-fs-util
com.googlecode.streamflyer-regex-fast,streamflyer-regex-fast
org.apache.aries.jax.rs,org.apache.aries.jax.rs.whiteboard
org.openhab.addons.bundles,org.openhab.automation.jrubyscripting
org.apache.kafka,connect-api
com.oracle.oci.sdk,oci-java-sdk-aianomalydetection
org.apache.servicecomb.demo,consumer
com.zenjava,plugin-three
org.wso2.esb.integration,integration-base
org.jboss.jbossas,jboss-as-profileservice
io.smallrye,smallrye-health-ui
